ProductID;Date;Zip;Units;Revenue;Country;CountryZip;Province;Product;Category;Segment;Manufacturer
2045;36175;T2P;1;409.4475;Canada;CanadaT2P;Alberta;Currus UE-05;Urban;Extreme;Currus
2056;36175;V7Y;1;325.4475;Canada;CanadaV7Y;British Columbia;Currus UE-16;Urban;Extreme;Currus
2254;36175;V5Y;1;57.6975;Canada;CanadaV5Y;British Columbia;Aliqui RP-51;Rural;Productivity;Aliqui
2254;36175;V6E;1;57.6975;Canada;CanadaV6E;British Columbia;Aliqui RP-51;Rural;Productivity;Aliqui
2282;36175;V5Z;1;304.4475;Canada;CanadaV5Z;British Columbia;Aliqui RS-15;Rural;Select;Aliqui
491;36175;V5W;1;815.325;Canada;CanadaV5W;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
491;36175;V5Z;1;815.325;Canada;CanadaV5Z;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
573;36175;V7P;1;280.6125;Canada;CanadaV7P;British Columbia;Maximus UC-38;Urban;Convenience;VanArsdel
1111;37407;V6T;1;120.6975;Canada;CanadaV6T;British Columbia;Pirum RP-57;Rural;Productiviti;Pirum
2070;37407;T5E;1;524.9475;Canada;CanadaT5E;Alberta;Currus UC-05;Urban;Convenience;Currus
2081;37407;T5H;1;225.6975;Canada;CanadaT5H;Alberta;Currus UC-16;Urban;Convenience;Currus
606;37407;V5M;1;323.1375;Canada;CanadaV5M;British Columbia;Maximus UC-71;Urban;Convenience;VanArsdel
676;37407;T6E;1;837.375;Canada;CanadaT6E;Alberta;Maximus UC-41;Urban;Convenience;VanArsdel
725;37407;T2C;1;120.6975;Canada;CanadaT2C;Alberta;Natura RP-13;Rural;Productivity;Natura
837;37407;T2J;1;813.6975;Canada;CanadaT2J;Alberta;Natura UM-21;Urban;Moderation;Natura
1062;37407;T6J;1;149.5725;Canada;CanadaT6J;Alberta;Pirum RP-08;Rural;Productivity;Pirum
2252;37407;T6R;2;272.895;Canada;CanadaT6R;Alberta;Aliqui RP-49;Rural;Productivity;Aliqui
2359;37407;T6V;1;430.4475;Canada;CanadaT6V;Alberta;Aliqui UC-07;Urban;Convenience;Aliqui
596;37407;R2G;1;791.9625;Canada;CanadaR2G;Manitoba;Maximus UC-61;Urban;Convenience;VanArsdel
915;37407;T5K;1;556.4475;Canada;CanadaT5K;Alberta;Natura UE-24;Urban;Extreme;Natura
2005;37407;V6J;1;307.0725;Canada;CanadaV6J;British Columbia;Currus UR-08;Urban;Regular;Currus
2380;37407;T6J;1;293.9475;Canada;CanadaT6J;Alberta;Aliqui UC-28;Urban;Convenience;Aliqui
609;36175;T2Y;1;778.8375;Canada;CanadaT2Y;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
683;36175;V6C;1;788.025;Canada;CanadaV6C;British Columbia;Maximus UC-48;Urban;Convenience;VanArsdel
714;36175;V6T;1;160.0725;Canada;CanadaV6T;British Columbia;Natura RP-02;Rural;Productivity;Natura
725;36175;T5V;1;115.4475;Canada;CanadaT5V;Alberta;Natura RP-13;Rural;Productivity;Natura
767;36175;T5K;1;104.9475;Canada;CanadaT5K;Alberta;Natura RP-55;Rural;Productivity;Natura
768;36175;V6Z;1;104.9475;Canada;CanadaV6Z;British Columbia;Natura RP-56;Rural;Productivity;Natura
770;36175;V6H;1;257.1975;Canada;CanadaV6H;British Columbia;Natura RP-58;Rural;Productivity;Natura
1065;36175;T2T;1;296.5725;Canada;CanadaT2T;Alberta;Pirum RP-11;Rural;Productivity;Pirum
2235;36175;T5K;1;65.5725;Canada;CanadaT5K;Alberta;Aliqui RP-32;Rural;Productivity;Aliqui
2255;36175;V6M;1;57.6975;Canada;CanadaV6M;British Columbia;Aliqui RP-52;Rural;Productivity;Aliqui
396;36175;T6T;1;857.0625;Canada;CanadaT6T;Alberta;Maximus UM-01;Urban;Moderation;VanArsdel
396;36175;V6T;1;857.0625;Canada;CanadaV6T;British Columbia;Maximus UM-01;Urban;Moderation;VanArsdel
604;36175;V6H;1;461.7375;Canada;CanadaV6H;British Columbia;Maximus UC-69;Urban;Convenience;VanArsdel
676;36175;T6E;1;801.9375;Canada;CanadaT6E;Alberta;Maximus UC-41;Urban;Convenience;VanArsdel
683;36206;R2N;1;788.025;Canada;CanadaR2N;Manitoba;Maximus UC-48;Urban;Convenience;VanArsdel
726;36206;V5Z;1;115.4475;Canada;CanadaV5Z;British Columbia;Natura RP-14;Rural;Productivity;Natura
740;36206;V6T;1;170.5725;Canada;CanadaV6T;British Columbia;Natura RP-28;Rural;Productivity;Natura
768;36206;V6M;1;104.9475;Canada;CanadaV6M;British Columbia;Natura RP-56;Rural;Productivity;Natura
990;36206;T2Z;1;456.6975;Canada;CanadaT2Z;Alberta;Natura UC-53;Urban;Convenience;Natura
1985;37412;T6T;1;160.0725;Canada;CanadaT6T;Alberta;Currus RS-04;Rural;Select;Currus
2045;37412;T2X;1;419.9475;Canada;CanadaT2X;Alberta;Currus UE-05;Urban;Extreme;Currus
2255;37412;V6G;1;60.3225;Canada;CanadaV6G;British Columbia;Aliqui RP-52;Rural;Productivity;Aliqui
596;37412;V5V;1;776.7375;Canada;CanadaV5V;British Columbia;Maximus UC-61;Urban;Convenience;VanArsdel
2254;37412;V6G;1;60.3225;Canada;CanadaV6G;British Columbia;Aliqui RP-51;Rural;Productivity;Aliqui
573;37413;R2G;1;298.9875;Canada;CanadaR2G;Manitoba;Maximus UC-38;Urban;Convenience;VanArsdel
676;37413;T6T;1;852.6;Canada;CanadaT6T;Alberta;Maximus UC-41;Urban;Convenience;VanArsdel
740;37413;T2Z;1;173.1975;Canada;CanadaT2Z;Alberta;Natura RP-28;Rural;Productivity;Natura
596;37413;T6E;1;776.7375;Canada;CanadaT6E;Alberta;Maximus UC-61;Urban;Convenience;VanArsdel
739;37413;T2Z;1;173.1975;Canada;CanadaT2Z;Alberta;Natura RP-27;Rural;Productivity;Natura
2332;37413;V6R;1;367.4475;Canada;CanadaV6R;British Columbia;Aliqui UE-06;Urban;Extreme;Aliqui
467;37414;V6G;1;900.6375;Canada;CanadaV6G;British Columbia;Maximus UM-72;Urban;Moderation;VanArsdel
574;37414;T3B;1;869.1375;Canada;CanadaT3B;Alberta;Maximus UC-39;Urban;Convenience;VanArsdel
990;37414;T6E;1;430.4475;Canada;CanadaT6E;Alberta;Natura UC-53;Urban;Convenience;Natura
1225;36206;T6G;1;236.1975;Canada;CanadaT6G;Alberta;Pirum UC-27;Urban;Convenience;Pirum
2050;36206;T2J;1;498.6975;Canada;CanadaT2J;Alberta;Currus UE-10;Urban;Extreme;Currus
2255;36206;T5K;1;57.6975;Canada;CanadaT5K;Alberta;Aliqui RP-52;Rural;Productivity;Aliqui
2331;36206;V6C;1;535.4475;Canada;CanadaV6C;British Columbia;Aliqui UE-05;Urban;Extreme;Aliqui
120;36206;T6R;1;829.5;Canada;CanadaT6R;Alberta;Abbas UM-47;Urban;Moderation;Abbas
499;36206;T5W;1;828.1875;Canada;CanadaT5W;Alberta;Maximus UM-04;Urban;Moderation;VanArsdel
580;36206;V5N;1;734.7375;Canada;CanadaV5N;British Columbia;Maximus UC-45;Urban;Convenience;VanArsdel
604;36206;V6H;1;461.7375;Canada;CanadaV6H;British Columbia;Maximus UC-69;Urban;Convenience;VanArsdel
609;36206;T6E;1;778.8375;Canada;CanadaT6E;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
725;36206;V5N;1;115.4475;Canada;CanadaV5N;British Columbia;Natura RP-13;Rural;Productivity;Natura
754;36206;V7N;1;244.0725;Canada;CanadaV7N;British Columbia;Natura RP-42;Rural;Productivity;Natura
757;36206;T6E;1;83.9475;Canada;CanadaT6E;Alberta;Natura RP-45;Rural;Productivity;Natura
770;36206;T6J;1;257.1975;Canada;CanadaT6J;Alberta;Natura RP-58;Rural;Productivity;Natura
940;36206;T2C;1;687.6975;Canada;CanadaT2C;Alberta;Natura UC-03;Urban;Convenience;Natura
979;36206;V5W;1;409.4475;Canada;CanadaV5W;British Columbia;Natura UC-42;Urban;Convenience;Natura
992;36206;V6G;1;278.1975;Canada;CanadaV6G;British Columbia;Natura UC-55;Urban;Convenience;Natura
1008;36206;V5Z;1;236.1975;Canada;CanadaV5Z;British Columbia;Natura YY-09;Youth;Youth;Natura
1066;36206;T1Y;1;296.5725;Canada;CanadaT1Y;Alberta;Pirum RP-12;Rural;Productivity;Pirum
1122;36206;T3G;1;157.4475;Canada;CanadaT3G;Alberta;Pirum RS-10;Rural;Select;Pirum
1185;36206;T5K;2;839.895;Canada;CanadaT5K;Alberta;Pirum UE-21;Urban;Extreme;Pirum
1185;36206;T6G;1;419.9475;Canada;CanadaT6G;Alberta;Pirum UE-21;Urban;Extreme;Pirum
1188;36206;T5K;1;472.4475;Canada;CanadaT5K;Alberta;Pirum UE-24;Urban;Extreme;Pirum
1188;36206;V7R;1;472.4475;Canada;CanadaV7R;British Columbia;Pirum UE-24;Urban;Extreme;Pirum
1426;36206;V5Z;1;286.02;Canada;CanadaV5Z;British Columbia;Quibus RP-18;Rural;Productivity;Quibus
1974;36206;T6T;1;52.4475;Canada;CanadaT6T;Alberta;Currus RP-49;Rural;Productivity;Currus
2045;36206;V6L;1;409.4475;Canada;CanadaV6L;British Columbia;Currus UE-05;Urban;Extreme;Currus
2050;36206;T6K;1;498.6975;Canada;CanadaT6K;Alberta;Currus UE-10;Urban;Extreme;Currus
2056;36206;T6G;1;325.4475;Canada;CanadaT6G;Alberta;Currus UE-16;Urban;Extreme;Currus
2373;36206;T6J;1;551.1975;Canada;CanadaT6J;Alberta;Aliqui UC-21;Urban;Convenience;Aliqui
2374;36206;V7M;1;629.9475;Canada;CanadaV7M;British Columbia;Aliqui UC-22;Urban;Convenience;Aliqui
2388;36206;T3G;1;309.6975;Canada;CanadaT3G;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
1734;36227;T1Y;1;449.8725;Canada;CanadaT1Y;Alberta;Pomum RP-03;Rural;Productivity;Pomum
1735;36227;T1Y;1;449.8725;Canada;CanadaT1Y;Alberta;Pomum RP-04;Rural;Productivity;Pomum
396;36234;V6C;1;857.0625;Canada;CanadaV6C;British Columbia;Maximus UM-01;Urban;Moderation;VanArsdel
550;36234;V6H;1;403.9875;Canada;CanadaV6H;British Columbia;Maximus UC-15;Urban;Convenience;VanArsdel
596;36234;V6T;1;746.55;Canada;CanadaV6T;British Columbia;Maximus UC-61;Urban;Convenience;VanArsdel
604;36234;T6E;1;461.7375;Canada;CanadaT6E;Alberta;Maximus UC-69;Urban;Convenience;VanArsdel
606;36234;T2A;1;314.7375;Canada;CanadaT2A;Alberta;Maximus UC-71;Urban;Convenience;VanArsdel
631;36234;V5W;1;346.2375;Canada;CanadaV5W;British Columbia;Maximus UC-96;Urban;Convenience;VanArsdel
663;36234;T2J;1;765.45;Canada;CanadaT2J;Alberta;Maximus UC-28;Urban;Convenience;VanArsdel
1143;37419;V6Z;1;551.1975;Canada;CanadaV6Z;British Columbia;Pirum UM-20;Urban;Moderation;Pirum
93;36234;V6A;1;992.25;Canada;CanadaV6A;British Columbia;Abbas UM-20;Urban;Moderation;Abbas
396;36234;V7M;1;857.0625;Canada;CanadaV7M;British Columbia;Maximus UM-01;Urban;Moderation;VanArsdel
475;36234;V5N;1;970.2;Canada;CanadaV5N;British Columbia;Maximus UM-80;Urban;Moderation;VanArsdel
488;36234;T6J;1;970.2;Canada;CanadaT6J;Alberta;Maximus UM-93;Urban;Moderation;VanArsdel
491;36234;V6C;2;1630.65;Canada;CanadaV6C;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
676;36234;T6B;1;801.9375;Canada;CanadaT6B;Alberta;Maximus UC-41;Urban;Convenience;VanArsdel
681;36234;T6E;1;629.7375;Canada;CanadaT6E;Alberta;Maximus UC-46;Urban;Convenience;VanArsdel
725;36234;T6H;1;115.4475;Canada;CanadaT6H;Alberta;Natura RP-13;Rural;Productivity;Natura
739;36234;V5N;1;170.5725;Canada;CanadaV5N;British Columbia;Natura RP-27;Rural;Productivity;Natura
767;36234;T2X;1;104.9475;Canada;CanadaT2X;Alberta;Natura RP-55;Rural;Productivity;Natura
901;36234;V6R;1;409.4475;Canada;CanadaV6R;British Columbia;Natura UE-10;Urban;Extreme;Natura
964;36234;V5Z;1;346.4475;Canada;CanadaV5Z;British Columbia;Natura UC-27;Urban;Convenience;Natura
1008;36234;V6Z;1;236.1975;Canada;CanadaV6Z;British Columbia;Natura YY-09;Youth;Youth;Natura
1081;36234;T3G;1;225.6975;Canada;CanadaT3G;Alberta;Pirum RP-27;Rural;Productivity;Pirum
1105;36234;T5V;1;246.6975;Canada;CanadaT5V;Alberta;Pirum RP-51;Rural;Productivity;Pirum
1109;36234;T2J;1;209.9475;Canada;CanadaT2J;Alberta;Pirum RP-55;Rural;Productivity;Pirum
1166;36234;T2C;1;535.4475;Canada;CanadaT2C;Alberta;Pirum UE-02;Urban;Extreme;Pirum
1166;36234;T5J;1;535.4475;Canada;CanadaT5J;Alberta;Pirum UE-02;Urban;Extreme;Pirum
1168;36234;V6Z;1;367.4475;Canada;CanadaV6Z;British Columbia;Pirum UE-04;Urban;Extreme;Pirum
1173;36234;T2J;1;524.9475;Canada;CanadaT2J;Alberta;Pirum UE-09;Urban;Extreme;Pirum
2235;36175;R3N;1;65.5725;Canada;CanadaR3N;Manitoba;Aliqui RP-32;Rural;Productivity;Aliqui
2235;36175;M5X;1;65.5725;Canada;CanadaM5X;Ontario;Aliqui RP-32;Rural;Productivity;Aliqui
522;36175;M5L;1;624.75;Canada;CanadaM5L;Ontario;Maximus UE-10;Urban;Extreme;VanArsdel
726;36175;K1R;1;115.4475;Canada;CanadaK1R;Ontario;Natura RP-14;Rural;Productivity;Natura
728;36175;K1Y;2;125.895;Canada;CanadaK1Y;Ontario;Natura RP-16;Rural;Productivity;Natura
767;36175;R3G;1;104.9475;Canada;CanadaR3G;Manitoba;Natura RP-55;Rural;Productivity;Natura
1449;36175;K1R;1;118.02;Canada;CanadaK1R;Ontario;Quibus RP-41;Rural;Productivity;Quibus
1450;36175;M6S;1;118.02;Canada;CanadaM6S;Ontario;Quibus RP-42;Rural;Productivity;Quibus
1894;36175;K2P;1;682.2375;Canada;CanadaK2P;Ontario;Leo UC-13;Urban;Convenience;Leo
1960;36175;R3S;1;97.0725;Canada;CanadaR3S;Manitoba;Currus RP-35;Rural;Productivity;Currus
2234;36175;L4Y;1;65.5725;Canada;CanadaL4Y;Ontario;Aliqui RP-31;Rural;Productivity;Aliqui
2234;36175;H1B;2;131.145;Canada;CanadaH1B;Quebec;Aliqui RP-31;Rural;Productivity;Aliqui
2235;36175;L5P;2;131.145;Canada;CanadaL5P;Ontario;Aliqui RP-32;Rural;Productivity;Aliqui
2255;36175;R3N;1;57.6975;Canada;CanadaR3N;Manitoba;Aliqui RP-52;Rural;Productivity;Aliqui
2279;36175;R3V;1;165.3225;Canada;CanadaR3V;Manitoba;Aliqui RS-12;Rural;Select;Aliqui
2388;36175;H1G;1;309.6975;Canada;CanadaH1G;Quebec;Aliqui UC-36;Urban;Convenience;Aliqui
396;36206;M4V;2;1714.125;Canada;CanadaM4V;Ontario;Maximus UM-01;Urban;Moderation;VanArsdel
491;36206;M4E;1;815.325;Canada;CanadaM4E;Ontario;Maximus UM-96;Urban;Moderation;VanArsdel
609;36206;M4Y;1;778.8375;Canada;CanadaM4Y;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
631;36206;R3B;1;346.2375;Canada;CanadaR3B;Manitoba;Maximus UC-96;Urban;Convenience;VanArsdel
676;36206;R3G;1;801.9375;Canada;CanadaR3G;Manitoba;Maximus UC-41;Urban;Convenience;VanArsdel
683;36206;R3H;1;788.025;Canada;CanadaR3H;Manitoba;Maximus UC-48;Urban;Convenience;VanArsdel
683;36206;K1R;1;788.025;Canada;CanadaK1R;Ontario;Maximus UC-48;Urban;Convenience;VanArsdel
725;36206;M7Y;1;115.4475;Canada;CanadaM7Y;Ontario;Natura RP-13;Rural;Productivity;Natura
747;36206;L5N;1;291.3225;Canada;CanadaL5N;Ontario;Natura RP-35;Rural;Productivity;Natura
767;36206;R3H;1;104.9475;Canada;CanadaR3H;Manitoba;Natura RP-55;Rural;Productivity;Natura
770;36206;L5N;1;257.1975;Canada;CanadaL5N;Ontario;Natura RP-58;Rural;Productivity;Natura
853;36206;M4Y;1;456.6975;Canada;CanadaM4Y;Ontario;Natura UM-37;Urban;Moderation;Natura
901;36206;R3B;1;409.4475;Canada;CanadaR3B;Manitoba;Natura UE-10;Urban;Extreme;Natura
910;36206;R2Y;1;414.6975;Canada;CanadaR2Y;Manitoba;Natura UE-19;Urban;Extreme;Natura
1014;36206;R3C;1;86.5725;Canada;CanadaR3C;Manitoba;Natura YY-15;Youth;Youth;Natura
1111;36206;R3T;1;116.4975;Canada;CanadaR3T;Manitoba;Pirum RP-57;Rural;Productivity;Pirum
1133;36206;R3M;1;629.9475;Canada;CanadaR3M;Manitoba;Pirum UM-10;Urban;Moderation;Pirum
1166;36206;R3W;1;535.4475;Canada;CanadaR3W;Manitoba;Pirum UE-02;Urban;Extreme;Pirum
1173;36206;R3V;1;524.9475;Canada;CanadaR3V;Manitoba;Pirum UE-09;Urban;Extreme;Pirum
1230;36206;M4E;1;524.9475;Canada;CanadaM4E;Ontario;Pirum UC-32;Urban;Convenience;Pirum
1920;36206;L5N;1;280.8225;Canada;CanadaL5N;Ontario;Currus MA-13;Mix;All Season;Currus
2045;36206;L5N;1;409.4475;Canada;CanadaL5N;Ontario;Currus UE-05;Urban;Extreme;Currus
2074;36206;M4V;1;328.0725;Canada;CanadaM4V;Ontario;Currus UC-09;Urban;Convenience;Currus
2081;36206;M7Y;1;220.4475;Canada;CanadaM7Y;Ontario;Currus UC-16;Urban;Convenience;Currus
2254;36206;R3B;1;57.6975;Canada;CanadaR3B;Manitoba;Aliqui RP-51;Rural;Productivity;Aliqui
2254;36206;M4V;1;57.6975;Canada;CanadaM4V;Ontario;Aliqui RP-51;Rural;Productivity;Aliqui
94;36206;R3H;1;866.25;Canada;CanadaR3H;Manitoba;Abbas UM-21;Urban;Moderation;Abbas
475;36206;M5L;1;970.2;Canada;CanadaM5L;Ontario;Maximus UM-80;Urban;Moderation;VanArsdel
550;36206;R3W;1;403.9875;Canada;CanadaR3W;Manitoba;Maximus UC-15;Urban;Convenience;VanArsdel
604;36206;R3G;2;923.475;Canada;CanadaR3G;Manitoba;Maximus UC-69;Urban;Convenience;VanArsdel
1094;37721;R3V;1;57.6975;Canada;CanadaR3V;Manitoba;Pirum RP-40;Rural;Productivity;Pirum
786;37721;H1G;1;57.6975;Canada;CanadaH1G;Quebec;Natura RP-74;Rural;Productivity;Natura
551;37721;L5N;1;922.1625;Canada;CanadaL5N;Ontario;Maximus UC-16;Urban;Convenience;VanArsdel
1093;37721;R3V;1;57.6975;Canada;CanadaR3V;Manitoba;Pirum RP-39;Rural;Productivity;Pirum
761;37721;R3H;1;173.1975;Canada;CanadaR3H;Manitoba;Natura RP-49;Rural;Productivity;Natura
785;37721;H1G;1;57.6975;Canada;CanadaH1G;Quebec;Natura RP-73;Rural;Productivity;Natura
785;37407;H1B;1;68.1975;Canada;CanadaH1B;Quebec;Natura RP-73;Rural;Productivity;Natura
786;37407;L5T;1;68.1975;Canada;CanadaL5T;Ontario;Natura RP-74;Rural;Productivity;Natura
964;37407;M6H;1;335.9475;Canada;CanadaM6H;Ontario;Natura UC-27;Urban;Convenience;Natura
1143;37407;M4S;1;551.1975;Canada;CanadaM4S;Ontario;Pirum UM-20;Urban;Moderation;Pirum
962;36234;M4Y;1;524.9475;Canada;CanadaM4Y;Ontario;Natura UC-25;Urban;Convenience;Natura
989;36234;M5X;1;451.4475;Canada;CanadaM5X;Ontario;Natura UC-52;Urban;Convenience;Natura
1003;36234;K1G;2;173.145;Canada;CanadaK1G;Ontario;Natura YY-04;Youth;Youth;Natura
1082;36234;R3V;1;225.6975;Canada;CanadaR3V;Manitoba;Pirum RP-28;Rural;Productivity;Pirum
1949;36234;M4E;1;296.5725;Canada;CanadaM4E;Ontario;Currus RP-24;Rural;Productivity;Currus
2331;37722;M7Y;1;540.6975;Canada;CanadaM7Y;Ontario;Aliqui UE-05;Urban;Extreme;Aliqui
2055;37722;M5R;1;569.5725;Canada;CanadaM5R;Ontario;Currus UE-15;Urban;Extreme;Currus
2332;37722;M5X;1;419.9475;Canada;CanadaM5X;Ontario;Aliqui UE-06;Urban;Extreme;Aliqui
914;37722;R3N;1;577.4475;Canada;CanadaR3N;Manitoba;Natura UE-23;Urban;Extreme;Natura
681;37723;M4E;1;715.8375;Canada;CanadaM4E;Ontario;Maximus UC-46;Urban;Convenience;VanArsdel
767;37723;R3H;1;94.4475;Canada;CanadaR3H;Manitoba;Natura RP-55;Rural;Productivity;Natura
785;37723;R3H;1;57.6975;Canada;CanadaR3H;Manitoba;Natura RP-73;Rural;Productivity;Natura
976;37723;H1B;1;325.4475;Canada;CanadaH1B;Quebec;Natura UC-39;Urban;Convenience;Natura
786;37723;R3H;1;57.6975;Canada;CanadaR3H;Manitoba;Natura RP-74;Rural;Productivity;Natura
964;37723;R3B;1;330.6975;Canada;CanadaR3B;Manitoba;Natura UC-27;Urban;Convenience;Natura
768;37723;R3H;1;94.4475;Canada;CanadaR3H;Manitoba;Natura RP-56;Rural;Productivity;Natura
609;37725;M7Y;1;850.2375;Canada;CanadaM7Y;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
2016;36234;L5N;1;299.1975;Canada;CanadaL5N;Ontario;Currus UR-19;Urban;Regular;Currus
2235;36234;M6H;1;65.5725;Canada;CanadaM6H;Ontario;Aliqui RP-32;Rural;Productivity;Aliqui
2254;36234;K1P;1;57.6975;Canada;CanadaK1P;Ontario;Aliqui RP-51;Rural;Productivity;Aliqui
2388;36234;K1S;1;309.6975;Canada;CanadaK1S;Ontario;Aliqui UC-36;Urban;Convenience;Aliqui
330;36234;M7Y;1;577.2375;Canada;CanadaM7Y;Ontario;Fama UE-51;Urban;Extreme;Fama
396;36234;L5N;1;857.0625;Canada;CanadaL5N;Ontario;Maximus UM-01;Urban;Moderation;VanArsdel
400;36234;R3K;1;683.8125;Canada;CanadaR3K;Manitoba;Maximus UM-05;Urban;Moderation;VanArsdel
443;36234;R3S;1;790.9125;Canada;CanadaR3S;Manitoba;Maximus UM-48;Urban;Moderation;VanArsdel
604;36234;R3G;1;461.7375;Canada;CanadaR3G;Manitoba;Maximus UC-69;Urban;Convenience;VanArsdel
609;36234;M4V;1;778.8375;Canada;CanadaM4V;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
609;36234;M5L;1;778.8375;Canada;CanadaM5L;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
631;36234;M5P;1;346.2375;Canada;CanadaM5P;Ontario;Maximus UC-96;Urban;Convenience;VanArsdel
901;36234;M5B;1;409.4475;Canada;CanadaM5B;Ontario;Natura UE-10;Urban;Extreme;Natura
910;36234;L5N;1;414.6975;Canada;CanadaL5N;Ontario;Natura UE-19;Urban;Extreme;Natura
914;36234;M4V;1;603.6975;Canada;CanadaM4V;Ontario;Natura UE-23;Urban;Extreme;Natura
2252;37782;R3B;1;136.4475;Canada;CanadaR3B;Manitoba;Aliqui RP-49;Rural;Productivity;Aliqui
1894;37782;R3G;1;750.6975;Canada;CanadaR3G;Manitoba;Leo UC-13;Urban;Convenience;Leo
906;37782;M4E;1;419.9475;Canada;CanadaM4E;Ontario;Natura UE-15;Urban;Extreme;Natura
1065;36234;R3H;1;296.5725;Canada;CanadaR3H;Manitoba;Pirum RP-11;Rural;Productivity;Pirum
1066;36234;R3E;1;296.5725;Canada;CanadaR3E;Manitoba;Pirum RP-12;Rural;Productivity;Pirum
1066;36234;M5X;1;296.5725;Canada;CanadaM5X;Ontario;Pirum RP-12;Rural;Productivity;Pirum
1166;36234;H1B;1;535.4475;Canada;CanadaH1B;Quebec;Pirum UE-02;Urban;Extreme;Pirum
1168;36234;K1H;1;367.4475;Canada;CanadaK1H;Ontario;Pirum UE-04;Urban;Extreme;Pirum
1168;36234;M7Y;1;383.1975;Canada;CanadaM7Y;Ontario;Pirum UE-04;Urban;Extreme;Pirum
1185;36234;K1N;1;419.9475;Canada;CanadaK1N;Ontario;Pirum UE-21;Urban;Extreme;Pirum
1920;36234;R3M;1;280.8225;Canada;CanadaR3M;Manitoba;Currus MA-13;Mix;All Season;Currus
1974;36234;R3B;1;52.4475;Canada;CanadaR3B;Manitoba;Currus RP-49;Rural;Productivity;Currus
1974;36234;R3H;1;52.4475;Canada;CanadaR3H;Manitoba;Currus RP-49;Rural;Productivity;Currus
2032;36234;L5N;2;446.145;Canada;CanadaL5N;Ontario;Currus UR-35;Urban;Regular;Currus
2056;36234;R3V;1;325.4475;Canada;CanadaR3V;Manitoba;Currus UE-16;Urban;Extreme;Currus
2056;36234;K1N;1;320.1975;Canada;CanadaK1N;Ontario;Currus UE-16;Urban;Extreme;Currus
2056;36234;M4N;1;325.4475;Canada;CanadaM4N;Ontario;Currus UE-16;Urban;Extreme;Currus
2091;36234;R3V;1;152.1975;Canada;CanadaR3V;Manitoba;Currus UC-26;Urban;Convenience;Currus
2234;36234;M4V;1;65.5725;Canada;CanadaM4V;Ontario;Aliqui RP-31;Rural;Productivity;Aliqui
2235;36234;K1P;2;131.145;Canada;CanadaK1P;Ontario;Aliqui RP-32;Rural;Productivity;Aliqui
2277;36234;R3E;1;251.9475;Canada;CanadaR3E;Manitoba;Aliqui RS-10;Rural;Select;Aliqui
370;36234;K1K;1;540.4875;Canada;CanadaK1K;Ontario;Fama UE-91;Urban;Extreme;Fama
400;36234;K2P;1;683.8125;Canada;CanadaK2P;Ontario;Maximus UM-05;Urban;Moderation;VanArsdel
573;36234;M4E;1;280.6125;Canada;CanadaM4E;Ontario;Maximus UC-38;Urban;Convenience;VanArsdel
837;36234;R3G;1;839.9475;Canada;CanadaR3G;Manitoba;Natura UM-21;Urban;Moderation;Natura
901;36234;H1B;1;409.4475;Canada;CanadaH1B;Quebec;Natura UE-10;Urban;Extreme;Natura
952;36234;M6P;1;262.4475;Canada;CanadaM6P;Ontario;Natura UC-15;Urban;Convenience;Natura
981;36234;M5V;1;157.4475;Canada;CanadaM5V;Ontario;Natura UC-44;Urban;Convenience;Natura
1014;36234;R3G;1;86.5725;Canada;CanadaR3G;Manitoba;Natura YY-15;Youth;Youth;Natura
1960;36234;M4E;1;97.0725;Canada;CanadaM4E;Ontario;Currus RP-35;Rural;Productivity;Currus
1927;37407;M5X;1;99.6975;Canada;CanadaM5X;Ontario;Currus RP-02;Rural;Productivity;Currus
2046;37407;M6H;1;433.0725;Canada;CanadaM6H;Ontario;Currus UE-06;Urban;Extreme;Currus
2074;37407;M5P;1;335.9475;Canada;CanadaM5P;Ontario;Currus UC-09;Urban;Convenience;Currus
609;36206;L5T;1;778.8375;Canada;CanadaL5T;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
609;36206;M6G;1;778.8375;Canada;CanadaM6G;Ontario;Maximus UC-74;Urban;Convenience;VanArsdel
631;36206;L5N;1;346.2375;Canada;CanadaL5N;Ontario;Maximus UC-96;Urban;Convenience;VanArsdel
754;36206;R3E;1;244.0725;Canada;CanadaR3E;Manitoba;Natura RP-42;Rural;Productivity;Natura
990;36206;K1S;1;482.9475;Canada;CanadaK1S;Ontario;Natura UC-53;Urban;Convenience;Natura
1230;36206;M4R;1;524.9475;Canada;CanadaM4R;Ontario;Pirum UC-32;Urban;Convenience;Pirum
1329;36206;R3E;1;92.82;Canada;CanadaR3E;Manitoba;Quibus RP-21;Rural;Productivity;Quibus
1957;36206;R3G;2;307.545;Canada;CanadaR3G;Manitoba;Currus RP-32;Rural;Productivity;Currus
